Time,Lat,Lon,Hum[%],Alt[m],Press[mbar],DP[°C],HDX[°C],Gradient[°C/100m],Speed[km/h],Radiation[],BT[dBm],CO2[ppm],mass PM1.0[μg/m3],mass PM2.5[μg/m3],mass PM4[μg/m3],mass PM10[μg/m3],number PM0.5[#/cm3],number PM1.0[#/cm3],number PM2.5[#/cm3],number PM4[#/cm3],number PM10[#/cm3],Typical Part Size[μm],EAQ[],FAQ[],O3[ppb],Temp[°C]
2023-09-29 12:33:06+02:00,41.479963,2.189493,63,32,1019,20.0,35.7,-,0,-,-43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:07+02:00,41.479953,2.189495,63,32,1019,20.0,35.7,-,0,-,-43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:08+02:00,41.479943,2.189524,63,32,1019,20.0,35.7,-,0,-,-43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:09+02:00,41.479943,2.189524,63,32,1019,20.0,35.7,-,0,-,-50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:10+02:00,41.479943,2.189524,63,32,1019,20.0,35.7,-,0,-,-43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:12+02:00,41.479943,2.189524,63,32,1019,20.0,35.8,-,0,-,-42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:13+02:00,41.479943,2.189524,63,32,1019,20.0,35.8,-,0,-,-51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:14+02:00,41.479943,2.189524,63,32,1019,20.0,35.8,-,0,-,-46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:16+02:00,41.479943,2.189524,63,32,1019,20.0,35.8,-,0,-,-50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:17+02:00,41.479933,2.189535,63,32,1019,20.0,35.8,-,0,-,-43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:19+02:00,41.479933,2.189535,63,32,1019,20.0,35.7,-,0,-,-44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:20+02:00,41.479928,2.189536,63,32,1019,20.0,35.7,-,0,-,-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:21+02:00,41.479928,2.189536,63,32,1019,20.0,35.8,-,0,-,-57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:23+02:00,41.479928,2.189536,63,32,1019,20.0,35.8,-,0,-,-50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:24+02:00,41.479928,2.189536,63,32,1019,20.0,35.8,-,0,-,-49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:25+02:00,41.479928,2.189536,63,32,1019,20.0,35.8,-,0,-,-49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:27+02:00,41.479928,2.189536,63,32,1019,20.0,35.8,-,0,-,-47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:28+02:00,41.479928,2.189536,63,32,1019,20.0,35.8,-,0,-,-47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:30+02:00,41.479928,2.189536,63,32,1019,20.0,35.8,-,0,-,-47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:31+02:00,41.479928,2.189536,63,32,1019,20.0,35.8,-,0,-,-63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:32+02:00,41.479928,2.189536,63,32,1019,20.0,35.8,-,0,-,-46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:34+02:00,41.479928,2.189536,63,32,1019,20.0,35.8,-,0,-,-42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:35+02:00,41.479928,2.189536,63,32,1019,20.0,35.8,-,0,-,-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:36+02:00,41.479928,2.189536,63,32,1019,20.0,35.8,-,0,-,-43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:38+02:00,41.479928,2.189536,63,32,1019,20.0,35.8,-,0,-,-56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:39+02:00,41.479928,2.189536,63,32,1019,20.0,35.8,-,0,-,-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:40+02:00,41.479928,2.189536,63,32,1019,20.0,35.8,-,0,-,-50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:42+02:00,41.479928,2.189536,63,32,1019,19.9,35.7,-,0,-,-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.3
2023-09-29 12:33:43+02:00,41.479928,2.189536,63,32,1019,19.9,35.7,-,0,-,-59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.3
2023-09-29 12:33:44+02:00,41.479928,2.189536,63,31,1019,20.0,35.8,-,0,-,-53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:46+02:00,41.479928,2.189536,63,31,1019,20.0,35.8,-,0,-,-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:47+02:00,41.479928,2.189536,63,32,1019,20.1,35.9,-,0,-,-46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:33:48+02:00,41.479928,2.189536,63,32,1019,20.1,35.9,-,0,-,-46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:33:49+02:00,41.479928,2.189536,63,32,1019,20.1,35.9,-,0,-,-55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:33:51+02:00,41.479936,2.189518,63,32,1019,20.1,35.9,-,0,-,-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:33:52+02:00,41.479953,2.189496,62,32,1019,19.8,35.6,-,0,-,-56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:53+02:00,41.479955,2.189492,62,32,1019,19.8,35.6,-,0,-,-44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:54+02:00,41.479966,2.189481,62,32,1019,19.8,35.7,-,0,-,-44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:55+02:00,41.479977,2.189475,62,32,1019,19.8,35.7,-,0,-,-52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:57+02:00,41.479981,2.189469,62,32,1019,19.8,35.6,-,0,-,-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:58+02:00,41.48001,2.189449,62,32,1019,19.8,35.6,-,0,-,-58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:33:59+02:00,41.479999,2.189467,62,32,1019,19.8,35.6,-,0,-,-51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:34:01+02:00,41.47999,2.189477,62,32,1019,19.8,35.6,-,0,-,-50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:34:02+02:00,41.479993,2.189477,62,32,1019,19.8,35.6,-,0,-,-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:34:03+02:00,41.479994,2.18948,62,32,1019,19.8,35.6,-,0,-,-52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:34:05+02:00,41.479996,2.189485,63,32,1019,20.1,35.9,-,0,-,-49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:06+02:00,41.480001,2.189484,63,32,1019,20.1,35.9,-,0,-,-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:08+02:00,41.480004,2.189478,63,32,1019,20.1,35.9,-,0,-,-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:09+02:00,41.480018,2.189469,63,32,1019,20.1,35.9,-,0,-,-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:10+02:00,41.480026,2.189454,63,33,1019,20.0,35.9,-,0,-,-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:34:12+02:00,41.480032,2.189447,62,32,1019,19.8,35.6,-,0,-,-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:34:13+02:00,41.48003,2.189444,62,32,1019,19.8,35.6,-,0,-,-50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:34:15+02:00,41.480032,2.189446,62,32,1019,19.9,35.7,-,0,-,-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:16+02:00,41.480038,2.189434,62,32,1019,19.9,35.7,-,0,-,-43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:17+02:00,41.480038,2.189435,62,31,1019,19.8,35.6,-,1,-,-43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:34:18+02:00,41.480036,2.189432,62,31,1019,19.8,35.6,-,0,-,-43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:34:19+02:00,41.480037,2.18943,62,31,1019,19.8,35.6,-,0,-,-43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:34:21+02:00,41.480039,2.189421,62,33,1019,19.9,35.7,-,0,-,-46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:22+02:00,41.480039,2.189419,62,32,1019,19.9,35.7,-,0,-,-44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:23+02:00,41.48004,2.189417,62,32,1019,19.9,35.7,-,0,-,-47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:25+02:00,41.480036,2.18942,62,32,1019,19.8,35.6,-,0,-,-51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:34:26+02:00,41.480032,2.189423,62,32,1019,19.8,35.6,-,0,-,-49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:34:28+02:00,41.480029,2.189425,63,32,1019,20.0,35.9,-,0,-,-54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:34:29+02:00,41.480029,2.189425,63,32,1019,20.0,35.9,-,0,-,-54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:34:30+02:00,41.480029,2.189425,62,32,1019,19.9,35.7,-,0,-,-49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:32+02:00,41.480029,2.189425,62,32,1019,19.9,35.7,-,0,-,-44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:33+02:00,41.480029,2.189425,62,31,1019,19.9,35.8,-,0,-,-57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:34+02:00,41.480029,2.189425,62,31,1019,19.9,35.8,-,0,-,-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:35+02:00,41.480029,2.189425,62,32,1019,19.9,35.7,-,0,-,-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:36+02:00,41.480029,2.189425,62,32,1019,19.9,35.7,-,0,-,-50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:38+02:00,41.480029,2.189425,62,33,1019,19.9,35.7,-,0,-,-51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:39+02:00,41.480029,2.189425,62,33,1019,19.9,35.7,-,0,-,-49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:40+02:00,41.480029,2.189425,62,31,1019,19.9,35.8,-,0,-,-53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:41+02:00,41.480029,2.189425,62,31,1019,19.9,35.8,-,0,-,-53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:42+02:00,41.480029,2.189425,62,31,1019,19.9,35.8,-,0,-,-50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:44+02:00,41.480029,2.189425,62,31,1019,19.9,35.8,-,0,-,-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:45+02:00,41.480029,2.189425,62,32,1019,19.8,35.7,-,0,-,-56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:34:46+02:00,41.480029,2.189425,62,32,1019,19.8,35.7,-,0,-,-53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:34:48+02:00,41.480029,2.189425,62,32,1019,19.9,35.7,-,0,-,-46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:49+02:00,41.480029,2.189425,62,32,1019,19.9,35.7,-,0,-,-51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:51+02:00,41.480029,2.189425,62,32,1019,19.9,35.7,-,0,-,-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:52+02:00,41.480029,2.189425,62,32,1019,19.9,35.7,-,0,-,-53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:53+02:00,41.480029,2.189425,62,32,1019,19.9,35.7,-,0,-,-47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:55+02:00,41.480029,2.189425,62,32,1019,19.9,35.7,-,0,-,-51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:56+02:00,41.480029,2.189425,62,33,1019,19.9,35.7,-,0,-,-52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:57+02:00,41.480029,2.189425,62,33,1019,19.9,35.7,-,0,-,-47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:34:58+02:00,41.480029,2.189425,62,32,1019,19.9,35.7,-,0,-,-55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:35:00+02:00,41.480023,2.189421,62,32,1019,19.9,35.7,-,0,-,-50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:35:01+02:00,41.48002,2.189437,62,32,1019,19.9,35.8,-,0,-,-51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:35:02+02:00,41.480018,2.189438,62,32,1019,19.9,35.8,-,0,-,-46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:35:04+02:00,41.480017,2.18944,61,32,1019,19.7,35.6,-,0,-,-47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:35:05+02:00,41.480008,2.189447,61,32,1019,19.7,35.6,-,0,-,-46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.5
2023-09-29 12:35:07+02:00,41.480002,2.189465,61,32,1019,19.6,35.4,-,1,-,-50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:35:08+02:00,41.479998,2.189456,61,32,1019,19.6,35.4,-,1,-,-51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:35:10+02:00,41.479995,2.189465,61,32,1019,19.6,35.4,-,1,-,-46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.4
2023-09-29 12:35:11+02:00,41.479994,2.189457,61,32,1019,19.5,35.1,-,3,-,-52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.3
2023-09-29 12:35:12+02:00,41.479984,2.189447,61,32,1019,19.5,35.1,-,3,-,-57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.3
2023-09-29 12:35:14+02:00,41.479977,2.18944,61,33,1019,19.4,34.9,-,3,-,-53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:15+02:00,41.479965,2.189418,61,33,1019,19.4,34.9,-,4,-,-55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:16+02:00,41.47996,2.18941,61,32,1019,19.4,35.0,-,4,-,-49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:17+02:00,41.479954,2.189404,61,32,1019,19.4,35.0,-,4,-,-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:19+02:00,41.479953,2.189395,61,32,1019,19.3,34.8,-,3,-,-49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.1
2023-09-29 12:35:20+02:00,41.479948,2.189369,61,32,1019,19.3,34.8,-,3,-,-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.1
2023-09-29 12:35:21+02:00,41.479948,2.189349,61,32,1019,19.4,35.0,-,4,-,-55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:22+02:00,41.479961,2.189324,61,32,1019,19.4,35.0,-,4,-,-55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:23+02:00,41.479965,2.189308,62,32,1019,19.6,35.3,-,3,-,-49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:25+02:00,41.479967,2.189297,62,32,1019,19.6,35.3,-,2,-,-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:26+02:00,41.479948,2.189308,62,33,1019,19.6,35.2,-,3,-,-51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:27+02:00,41.479943,2.189299,62,33,1019,19.6,35.2,-,3,-,-47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:29+02:00,41.479931,2.189299,62,33,1019,19.7,35.3,-,3,-,-51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.3
2023-09-29 12:35:30+02:00,41.479916,2.189286,62,33,1019,19.7,35.3,-,4,-,-49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.3
2023-09-29 12:35:31+02:00,41.479913,2.189269,63,32,1019,19.8,35.4,-,3,-,-43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:33+02:00,41.479912,2.189256,63,32,1019,19.8,35.4,-,3,-,-47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:34+02:00,41.479906,2.189238,62,32,1019,19.6,35.3,-,3,-,-47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:36+02:00,41.479897,2.189234,62,32,1019,19.6,35.3,-,3,-,-52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:37+02:00,41.479919,2.189187,62,32,1019,19.6,35.2,-,2,-,-47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:38+02:00,41.479925,2.189167,62,32,1019,19.6,35.2,-,2,-,-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:39+02:00,41.479935,2.18914,62,32,1019,19.6,35.1,-,4,-,-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:40+02:00,41.479931,2.189132,62,32,1019,19.6,35.1,-,4,-,-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:42+02:00,41.47993,2.189121,62,33,1019,19.6,35.2,-,3,-,-49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:43+02:00,41.479925,2.189095,62,33,1019,19.6,35.2,-,3,-,-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:44+02:00,41.47991,2.189089,63,32,1019,19.8,35.5,-,4,-,-42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:46+02:00,41.479903,2.189076,63,32,1019,19.8,35.5,-,4,-,-47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:47+02:00,41.479896,2.189051,63,32,1019,19.8,35.4,-,4,-,-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:48+02:00,41.479889,2.189044,63,32,1019,19.8,35.4,-,3,-,-43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:50+02:00,41.479871,2.189045,63,32,1019,19.8,35.4,-,3,-,-46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:51+02:00,41.479858,2.189023,63,32,1019,19.8,35.4,-,4,-,-50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:52+02:00,41.479866,2.188996,64,32,1019,20.0,35.6,-,4,-,-44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:53+02:00,41.479866,2.188975,64,32,1019,20.0,35.6,-,4,-,-50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:55+02:00,41.47986,2.188943,64,32,1019,20.0,35.6,-,4,-,-46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:56+02:00,41.47985,2.18893,64,32,1019,20.0,35.6,-,5,-,-46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:57+02:00,41.479837,2.188932,64,32,1019,20.0,35.6,-,5,-,-54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:35:59+02:00,41.479826,2.18893,64,32,1019,20.0,35.6,-,3,-,-43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:36:00+02:00,41.479804,2.188931,63,32,1019,19.8,35.3,-,4,-,-43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:36:01+02:00,41.47979,2.188917,63,32,1019,19.8,35.3,-,5,-,-44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2023-09-29 12:36:03+02:00,41.47978,2.188915,63,32,1019,19.7,35.3,-,5,-,-51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.1
2023-09-29 12:36:04+02:00,41.479773,2.188903,63,32,1019,19.6,35.1,-,0,-,-52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.0
2023-09-29 12:36:06+02:00,41.479771,2.188906,63,32,1019,19.6,35.1,-,0,-,-51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.0
2023-09-29 12:36:07+02:00,41.479765,2.188912,63,32,1019,19.6,35.1,-,0,-,-49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.0
2023-09-29 12:36:09+02:00,41.479759,2.188921,63,32,1019,19.6,35.1,-,0,-,-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.0
2023-09-29 12:36:10+02:00,41.47975,2.188939,63,32,1019,19.5,34.9,-,0,-,-49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.9
2023-09-29 12:36:11+02:00,41.479745,2.188952,63,32,1019,19.5,34.9,-,0,-,-54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.9
2023-09-29 12:36:13+02:00,41.479742,2.188967,64,32,1019,19.7,35.1,-,0,-,-51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.9
2023-09-29 12:36:14+02:00,41.479735,2.188975,64,32,1019,19.7,35.1,-,0,-,-52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.9
2023-09-29 12:36:16+02:00,41.479731,2.188976,63,32,1019,19.5,34.8,-,0,-,-53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.9
2023-09-29 12:36:17+02:00,41.479732,2.188969,63,33,1019,19.4,34.7,-,0,-,-46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.8
2023-09-29 12:36:18+02:00,41.479733,2.188963,63,33,1019,19.4,34.7,-,0,-,-49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.8
2023-09-29 12:36:20+02:00,41.479732,2.188958,62,32,1019,19.4,34.7,-,0,-,-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.0
2023-09-29 12:36:21+02:00,41.479731,2.188949,62,32,1019,19.4,34.7,-,2,-,-50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.0
2023-09-29 12:36:23+02:00,41.479727,2.188945,62,33,1019,19.2,34.5,-,2,-,-46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.8
2023-09-29 12:36:24+02:00,41.47973,2.188931,62,33,1019,19.2,34.5,-,2,-,-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.8
2023-09-29 12:36:25+02:00,41.479726,2.188908,62,32,1019,19.3,34.5,-,2,-,-54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.9
2023-09-29 12:36:26+02:00,41.479717,2.18892,62,32,1019,19.3,34.5,-,2,-,-55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.9
2023-09-29 12:36:28+02:00,41.479709,2.188925,62,32,1019,19.2,34.3,-,2,-,-46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.8
2023-09-29 12:36:29+02:00,41.479695,2.188922,62,32,1019,19.2,34.3,-,2,-,-54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.8
2023-09-29 12:36:30+02:00,41.479702,2.188914,62,32,1019,19.2,34.4,-,2,-,-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.8
2023-09-29 12:36:32+02:00,41.479698,2.188908,62,32,1019,19.2,34.4,-,2,-,-55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.8
2023-09-29 12:36:33+02:00,41.47971,2.188887,61,32,1019,19.0,34.2,-,3,-,-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.8
2023-09-29 12:36:34+02:00,41.479709,2.188876,61,32,1019,19.0,34.2,-,3,-,-47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.8
2023-09-29 12:36:36+02:00,41.479703,2.188864,61,32,1019,19.0,34.1,-,3,-,-44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.8
2023-09-29 12:36:37+02:00,41.479684,2.188849,61,32,1019,19.0,34.1,-,4,-,-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.8
2023-09-29 12:36:38+02:00,41.479677,2.188835,61,32,1019,19.1,34.3,-,4,-,-46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.9
2023-09-29 12:36:39+02:00,41.479658,2.188857,61,32,1019,19.1,34.3,-,4,-,-46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.9
2023-09-29 12:36:40+02:00,41.479646,2.188854,61,32,1019,19.2,34.6,-,4,-,-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.0
2023-09-29 12:36:41+02:00,41.479644,2.188832,61,32,1019,19.2,34.6,-,4,-,-56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.0
