Time,Lat,Lon,Hum[%],Alt[m],Press[mbar],DP[°C],HDX[°C],Gradient[°C/100m],Speed[km/h],Radiation[],BT[dBm],CO2[ppm],mass PM1.0[μg/m3],mass PM2.5[μg/m3],mass PM4[μg/m3],mass PM10[μg/m3],number PM0.5[#/cm3],number PM1.0[#/cm3],number PM2.5[#/cm3],number PM4[#/cm3],number PM10[#/cm3],Typical Part Size[μm],EAQ[],FAQ[],O3[ppb],Temp[°C]
2023-07-10 15:43:48+02:00,41.3868575,2.1802611,71,11,1021,23.9,42.5,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7
2023-07-10 15:43:55+02:00,41.3869265,2.1803058,71,11,1021,24.2,43.1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9
2023-07-10 15:43:57+02:00,41.3869795,2.1803355,71,11,1021,24.2,43.2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-10 15:44:04+02:00,41.3870681,2.1803797,71,11,1021,24.0,42.6,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7
2023-07-10 15:44:06+02:00,41.3871146,2.1804074,71,10,1021,23.9,42.5,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7
2023-07-10 15:44:12+02:00,41.3871725,2.1804454,70,11,1021,23.9,42.7,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.8
2023-07-10 15:44:18+02:00,41.3872342,2.1804703,70,11,1021,24.1,43.1,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-10 15:44:23+02:00,41.3872701,2.1804993,70,11,1021,24.3,43.4,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:44:29+02:00,41.3873181,2.1805126,71,11,1021,24.4,43.7,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:44:35+02:00,41.3873249,2.1805028,71,11,1021,24.5,43.8,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:44:41+02:00,41.3873793,2.180481,71,11,1021,24.6,44.0,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-10 15:44:47+02:00,41.387447,2.1805155,71,11,1021,24.6,44.1,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-10 15:44:52+02:00,41.3875506,2.1805138,71,11,1021,24.6,44.1,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-10 15:44:55+02:00,41.3876242,2.1805011,71,11,1021,24.6,44.0,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:44:57+02:00,41.387682,2.1804843,71,11,1021,24.6,44.0,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:45:01+02:00,41.3877465,2.1804835,71,11,1021,24.5,43.9,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:45:07+02:00,41.3878189,2.1804639,72,11,1021,24.6,44.0,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:45:13+02:00,41.3878573,2.1804808,72,11,1021,24.6,43.9,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:45:19+02:00,41.3878895,2.1804921,72,11,1021,24.7,44.1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:45:24+02:00,41.3879679,2.1804942,72,11,1021,24.8,44.2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:45:31+02:00,41.3880353,2.1804745,72,11,1021,24.8,44.2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:45:36+02:00,41.3880904,2.1804722,72,11,1021,24.7,44.0,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:45:42+02:00,41.3881239,2.1804817,72,11,1021,24.7,44.0,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:45:48+02:00,41.3881561,2.180472,72,11,1021,24.3,43.1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7
2023-07-10 15:45:54+02:00,41.3881903,2.1804764,72,11,1021,24.3,43.0,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7
2023-07-10 15:46:00+02:00,41.3882104,2.1804673,72,11,1021,24.5,43.5,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9
2023-07-10 15:46:06+02:00,41.3882231,2.1804664,72,11,1021,24.5,43.6,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-10 15:46:12+02:00,41.3882223,2.1804726,72,11,1021,24.4,43.5,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9
2023-07-10 15:46:18+02:00,41.3882287,2.1805067,72,11,1021,24.5,43.7,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-10 15:46:23+02:00,41.3882236,2.1804936,72,11,1021,24.6,43.8,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:46:29+02:00,41.3882011,2.1804957,72,11,1021,24.5,43.7,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:46:34+02:00,41.3881923,2.1805323,72,11,1021,24.5,43.7,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:46:40+02:00,41.3882067,2.1805157,72,11,1021,24.5,43.7,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:46:44+02:00,41.3882651,2.1805238,72,10,1021,24.2,43.0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.8
2023-07-10 15:46:50+02:00,41.3882101,2.1804792,72,11,1021,24.2,43.0,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7
2023-07-10 15:46:55+02:00,41.3881928,2.1805217,71,11,1021,24.0,42.7,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7
2023-07-10 15:47:01+02:00,41.388196,2.18051,71,11,1021,24.2,43.0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9
2023-07-10 15:47:06+02:00,41.3882083,2.1804885,71,11,1021,24.3,43.3,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-10 15:47:12+02:00,41.388206,2.1804916,71,11,1021,24.4,43.6,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:47:17+02:00,41.3882098,2.1804841,71,11,1021,24.5,43.7,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:47:23+02:00,41.3882526,2.1804673,71,11,1021,24.5,43.8,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:47:27+02:00,41.3885325,2.1805367,71,11,1021,24.6,44.0,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:47:29+02:00,41.3887096,2.1806434,71,12,1021,24.6,43.9,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:47:32+02:00,41.3888505,2.1807294,71,12,1021,24.6,43.9,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:47:35+02:00,41.3889196,2.1807621,71,12,1021,24.5,43.8,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:47:38+02:00,41.3889688,2.1807945,71,12,1021,24.5,43.8,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:47:45+02:00,41.3890391,2.1808314,71,12,1021,24.1,42.8,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7
2023-07-10 15:47:50+02:00,41.3891075,2.1808386,71,12,1021,24.2,43.1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.8
2023-07-10 15:47:56+02:00,41.3891602,2.1808434,71,12,1021,23.9,42.4,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6
2023-07-10 15:48:02+02:00,41.389215,2.1808608,71,12,1021,23.7,42.1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.5
2023-07-10 15:48:07+02:00,41.3892594,2.1808712,70,12,1021,23.7,42.1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.5
2023-07-10 15:48:13+02:00,41.3893045,2.1808968,70,11,1021,23.8,42.4,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7
2023-07-10 15:48:19+02:00,41.3893442,2.1808945,70,12,1021,23.6,42.0,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.5
2023-07-10 15:48:24+02:00,41.3893411,2.1808867,71,12,1021,24.0,42.9,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.8
2023-07-10 15:48:31+02:00,41.3893353,2.1808909,70,12,1021,24.2,43.3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-10 15:48:37+02:00,41.3893522,2.1808896,71,12,1021,24.3,43.5,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:48:43+02:00,41.3894002,2.1809066,71,11,1021,24.5,43.8,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:48:48+02:00,41.3895223,2.1809071,71,12,1021,24.3,43.4,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-10 15:48:51+02:00,41.38957,2.1809115,71,12,1021,24.4,43.7,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:48:54+02:00,41.3896346,2.1809241,71,12,1021,24.5,43.9,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:48:57+02:00,41.3896947,2.1809344,71,11,1021,24.6,44.0,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-10 15:49:00+02:00,41.389743,2.1809488,71,12,1021,24.7,44.2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-10 15:49:06+02:00,41.3897829,2.1809285,71,12,1021,24.7,44.2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-10 15:49:11+02:00,41.3898066,2.1808721,71,12,1021,24.7,44.3,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4
2023-07-10 15:49:17+02:00,41.3898178,2.1808304,71,12,1021,24.6,44.2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4
2023-07-10 15:49:23+02:00,41.3898271,2.1807951,71,12,1021,24.7,44.3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4
2023-07-10 15:49:29+02:00,41.3898612,2.1807352,71,12,1021,24.7,44.3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4
2023-07-10 15:49:35+02:00,41.3899025,2.1806672,71,13,1021,24.7,44.3,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4
2023-07-10 15:49:41+02:00,41.3899598,2.1805911,71,13,1021,24.7,44.3,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-10 15:49:48+02:00,41.3899837,2.1805619,71,12,1021,24.7,44.2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-10 15:49:54+02:00,41.3899904,2.1805467,72,13,1021,24.7,44.2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-10 15:50:00+02:00,41.3900109,2.1804986,72,14,1020,24.8,44.3,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-10 15:50:05+02:00,41.3900229,2.1804396,72,13,1020,24.8,44.4,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-10 15:50:11+02:00,41.3900378,2.1803558,72,13,1020,24.8,44.4,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-10 15:50:17+02:00,41.3900558,2.1802769,72,14,1020,24.7,44.2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-10 15:50:22+02:00,41.3900947,2.1802218,71,14,1020,24.3,43.6,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:50:28+02:00,41.3901504,2.1802008,71,14,1020,23.9,42.5,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6
2023-07-10 15:50:35+02:00,41.3902093,2.1801847,71,14,1020,23.9,42.5,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6
2023-07-10 15:50:40+02:00,41.390238,2.1802032,71,14,1020,23.8,42.3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.5
2023-07-10 15:50:47+02:00,41.3902634,2.1802103,71,14,1020,23.9,42.3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.5
2023-07-10 15:50:54+02:00,41.3902743,2.1802084,72,15,1020,23.6,41.6,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.1
2023-07-10 15:51:00+02:00,41.3902929,2.1802026,72,14,1020,23.7,41.9,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.2
2023-07-10 15:51:07+02:00,41.3903376,2.1801069,73,14,1020,24.0,42.3,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.3
2023-07-10 15:51:13+02:00,41.3903406,2.1800759,72,14,1020,23.9,42.3,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.4
2023-07-10 15:51:19+02:00,41.3903202,2.1800698,72,14,1020,23.9,42.1,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.3
2023-07-10 15:51:25+02:00,41.3902902,2.1800851,72,14,1020,23.9,42.3,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.4
2023-07-10 15:51:31+02:00,41.3902705,2.1801763,72,14,1020,23.9,42.2,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.3
2023-07-10 15:51:37+02:00,41.3902613,2.1802095,73,14,1020,23.9,42.2,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.3
2023-07-10 15:51:43+02:00,41.3902626,2.1802397,73,14,1020,24.0,42.4,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.4
2023-07-10 15:51:49+02:00,41.390265,2.1802424,73,14,1020,24.2,42.6,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.4
2023-07-10 15:51:55+02:00,41.3902747,2.1802531,74,14,1020,24.3,42.9,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.5
2023-07-10 15:52:01+02:00,41.3902923,2.1801391,73,14,1020,24.4,43.1,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6
2023-07-10 15:52:07+02:00,41.3903001,2.1801361,73,14,1020,24.4,43.2,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7
2023-07-10 15:52:12+02:00,41.3902997,2.1801663,74,14,1020,24.5,43.3,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7
2023-07-10 15:52:19+02:00,41.3903076,2.1801738,74,14,1020,24.5,43.3,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7
2023-07-10 15:52:25+02:00,41.3903131,2.1801713,73,14,1020,24.5,43.3,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.8
2023-07-10 15:52:31+02:00,41.3903265,2.1801573,73,14,1020,24.5,43.5,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.8
2023-07-10 15:52:37+02:00,41.3903137,2.1801176,73,14,1020,24.5,43.5,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.8
2023-07-10 15:52:43+02:00,41.3902991,2.1801119,73,14,1020,24.4,43.3,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.8
2023-07-10 15:52:49+02:00,41.3903046,2.1801064,73,14,1020,24.6,43.7,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9
2023-07-10 15:52:55+02:00,41.3903056,2.1801145,74,14,1020,24.7,43.7,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9
2023-07-10 15:53:01+02:00,41.3903054,2.1801148,73,14,1020,24.6,43.8,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-10 15:53:07+02:00,41.3903031,2.1801088,73,14,1020,24.6,43.7,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-10 15:53:13+02:00,41.3903047,2.1801048,72,13,1020,24.6,43.7,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-10 15:53:19+02:00,41.3902714,2.1800913,72,14,1020,24.5,43.6,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9
2023-07-10 15:53:25+02:00,41.3902605,2.1800843,72,14,1020,24.5,43.7,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-10 15:53:31+02:00,41.3902558,2.1800772,72,14,1020,24.6,43.8,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-10 15:53:37+02:00,41.3902448,2.1800658,72,14,1020,24.6,43.8,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:53:43+02:00,41.3902499,2.1800565,72,14,1020,24.6,43.8,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:53:49+02:00,41.3902537,2.1800369,73,14,1020,24.7,43.9,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-10 15:53:55+02:00,41.3902169,2.180024,72,14,1020,24.4,43.2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.8
2023-07-10 15:54:01+02:00,41.3901835,2.1800372,72,14,1020,24.0,42.5,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.4
2023-07-10 15:54:07+02:00,41.3901712,2.1799985,72,14,1020,23.8,41.9,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.3
2023-07-10 15:54:13+02:00,41.3901313,2.1799746,71,14,1020,23.9,42.3,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.5
2023-07-10 15:54:20+02:00,41.3901347,2.1799806,71,14,1020,24.0,42.7,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7
2023-07-10 15:54:27+02:00,41.3901281,2.1799624,71,14,1020,24.2,43.1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.8
2023-07-10 15:54:33+02:00,41.3900847,2.1799423,71,14,1020,24.3,43.3,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9
2023-07-10 15:54:38+02:00,41.3900315,2.1799478,71,14,1020,24.4,43.4,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-10 15:54:43+02:00,41.3899823,2.1799207,71,14,1020,24.4,43.5,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-10 15:54:49+02:00,41.3899338,2.179901,71,14,1020,24.5,43.7,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:54:54+02:00,41.3899087,2.179892,72,14,1020,24.6,43.9,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:55:00+02:00,41.3898688,2.1798778,73,14,1020,24.8,44.2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:55:06+02:00,41.3898283,2.1798337,73,14,1020,24.9,44.4,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:55:11+02:00,41.3897896,2.179811,73,15,1020,24.9,44.4,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:55:17+02:00,41.3897587,2.1798091,73,15,1020,25.0,44.6,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:55:23+02:00,41.3897342,2.1798024,73,15,1020,25.0,44.6,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-10 15:55:29+02:00,41.3896491,2.179774,73,15,1020,25.0,44.6,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:55:32+02:00,41.3896064,2.1797535,73,15,1020,25.0,44.6,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-10 15:55:37+02:00,41.389546,2.1797285,72,15,1020,24.8,44.3,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-10 15:55:42+02:00,41.3894849,2.1796964,72,15,1020,24.7,44.1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:55:48+02:00,41.3894223,2.1796684,72,15,1020,24.7,44.2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:55:54+02:00,41.3893569,2.1796201,72,15,1020,24.8,44.2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:55:59+02:00,41.3892996,2.1795744,73,15,1020,24.9,44.5,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:56:04+02:00,41.3892572,2.1795606,73,15,1020,24.9,44.4,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:56:10+02:00,41.3892348,2.1795476,73,15,1020,24.9,44.4,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:56:16+02:00,41.3892151,2.1794873,73,15,1020,24.9,44.4,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:56:22+02:00,41.3891849,2.1794444,73,15,1020,24.9,44.5,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:56:28+02:00,41.3891968,2.179416,73,15,1020,25.0,44.6,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-10 15:56:34+02:00,41.3892149,2.1793942,71,15,1020,24.6,44.0,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:56:39+02:00,41.3892268,2.1793558,72,15,1020,24.7,44.1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:56:45+02:00,41.3892352,2.1793052,72,16,1020,24.8,44.4,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-10 15:56:51+02:00,41.3892445,2.179274,73,16,1020,24.9,44.4,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-10 15:56:54+02:00,41.3892636,2.179216,73,16,1020,24.7,43.9,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-10 15:56:57+02:00,41.3893009,2.1790915,72,16,1020,24.7,44.0,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:57:02+02:00,41.3893226,2.1790217,72,16,1020,24.5,43.7,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:57:09+02:00,41.389336,2.1789501,71,16,1020,24.4,43.6,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:57:14+02:00,41.3893479,2.1788961,71,16,1020,24.4,43.5,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-10 15:57:20+02:00,41.389372,2.1788668,71,16,1020,24.5,43.7,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:57:26+02:00,41.3893831,2.1788478,71,17,1020,24.5,43.7,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:57:32+02:00,41.3893759,2.1788392,71,17,1020,24.5,43.7,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-10 15:57:38+02:00,41.3893804,2.1788008,71,17,1020,24.0,42.6,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7
