Time,Lat,Lon,Temp[°C],Hum[%],Alt[m],Press[mbar],DP[°C],HDX[°C],Gradient[°C/100m],Speed[km/h],Radiation[],BT[dBm],CO2[ppm],mass PM1.0[μg/m3],mass PM2.5[μg/m3],mass PM4[μg/m3],mass PM10[μg/m3],number PM0.5[#/cm3],number PM1.0[#/cm3],number PM2.5[#/cm3],number PM4[#/cm3],number PM10[#/cm3],Typical Part Size[μm],EAQ[],FAQ[],O3[ppb]
2023-09-14 09:31:29+02:00,41.39249,2.003742,26.3,56,91,1009,17.5,32.2,-,3,-,-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-14 09:31:30+02:00,41.39249,2.003754,26.3,56,91,1009,17.5,32.2,-,2,-,-47,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-14 09:31:32+02:00,41.392491,2.003769,26.2,57,91,1009,17.6,32.3,-,2,-,-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-14 09:31:33+02:00,41.39249,2.003787,26.2,57,91,1009,17.6,32.3,-,1,-,-50,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-14 09:31:35+02:00,41.392492,2.003798,26.2,57,90,1009,17.6,32.2,-,0,-,-46,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-14 09:31:36+02:00,41.392491,2.00381,26.2,57,90,1009,17.6,32.2,-,0,-,-58,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-14 09:31:37+02:00,41.392489,2.003806,26.1,57,90,1009,17.5,32.1,-,0,-,-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-14 09:31:39+02:00,41.392487,2.003809,26.1,57,90,1009,17.5,32.1,-,0,-,-52,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-14 09:31:40+02:00,41.39249,2.003817,26.1,57,91,1009,17.5,32.0,-,0,-,-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-14 09:31:41+02:00,41.392488,2.003816,26.1,58,91,1009,17.7,32.2,-,0,-,-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-14 09:31:43+02:00,41.392486,2.003814,26.1,58,91,1009,17.7,32.2,-,0,-,-51,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-14 09:31:44+02:00,41.392484,2.003815,26.0,58,90,1009,17.6,32.1,-,0,-,-43,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-14 09:31:46+02:00,41.392485,2.003815,26.0,58,90,1009,17.6,32.1,-,0,-,-49,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-14 09:31:47+02:00,41.392481,2.003839,26.0,58,91,1009,17.6,32.2,-,2,-,-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-14 09:31:48+02:00,41.392482,2.003856,26.0,58,91,1009,17.6,32.2,-,2,-,-49,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-14 09:31:50+02:00,41.392478,2.003862,26.0,58,90,1009,17.6,32.0,-,2,-,-49,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-14 09:31:51+02:00,41.392476,2.003883,26.0,58,90,1009,17.6,32.0,-,2,-,-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-14 09:31:52+02:00,41.392477,2.003883,25.8,58,89,1009,17.4,31.8,-,3,-,-48,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-14 09:31:54+02:00,41.392479,2.003894,25.8,58,89,1009,17.4,31.8,-,3,-,-46,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-14 09:31:55+02:00,41.392476,2.00391,25.6,58,90,1009,17.2,31.5,-,3,-,-50,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-14 09:31:57+02:00,41.392476,2.003929,25.7,58,90,1009,17.3,31.5,-,3,-,-50,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-14 09:31:58+02:00,41.392479,2.003937,25.6,58,90,1009,17.2,31.4,-,3,-,-50,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-14 09:31:59+02:00,41.392467,2.003948,25.6,58,89,1009,17.2,31.4,-,4,-,-50,-,-,-,-,-,-,-,-,-,-,-,-,-,-
