Time,Lat,Lon,Temp[°C],Hum[%],Alt[m],Press[mbar],DP[°C],HDX[°C],Gradient[°C/100m],Speed[km/h],Radiation[],BT[dBm],CO2[ppm],mass PM1.0[μg/m3],mass PM2.5[μg/m3],mass PM4[μg/m3],mass PM10[μg/m3],number PM0.5[#/cm3],number PM1.0[#/cm3],number PM2.5[#/cm3],number PM4[#/cm3],number PM10[#/cm3],Typical Part Size[μm],EAQ[],FAQ[],O3[ppb]
2023-09-15 12:40:08+02:00,41.4799471,2.1896353,27.2,67,26,1011,20.7,36.4,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-15 12:40:14+02:00,41.4799341,2.1896261,27.2,67,27,1011,20.7,36.4,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-15 12:40:17+02:00,41.4799293,2.1896257,27.3,67,26,1011,20.7,36.5,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-15 12:40:23+02:00,41.4799219,2.1896439,27.2,67,26,1011,20.6,36.4,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-15 12:40:26+02:00,41.4799223,2.189641,27.2,67,26,1011,20.6,36.4,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-15 12:40:29+02:00,41.4799244,2.1896423,27.2,67,26,1011,20.7,36.5,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-15 12:40:35+02:00,41.4799248,2.1896424,27.2,68,26,1011,20.9,36.6,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-15 12:40:38+02:00,41.4799252,2.1896403,27.2,68,26,1011,20.9,36.6,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-15 12:40:41+02:00,41.479928,2.1896403,27.3,68,26,1011,20.9,36.7,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-15 12:40:47+02:00,41.479935,2.1896383,27.3,67,26,1011,20.8,36.6,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-15 12:40:50+02:00,41.4799343,2.1896336,27.3,67,26,1011,20.8,36.6,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-15 12:40:56+02:00,41.4799328,2.1896246,27.2,67,26,1011,20.7,36.5,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-15 12:40:59+02:00,41.4799322,2.1896344,27.3,67,26,1011,20.7,36.6,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-15 12:41:05+02:00,41.4799312,2.1896394,27.3,67,26,1011,20.8,36.6,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-15 12:41:08+02:00,41.4799338,2.1896374,27.2,68,26,1011,20.9,36.6,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-15 12:41:11+02:00,41.4799337,2.1896329,27.3,68,26,1011,20.9,36.6,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-15 12:41:14+02:00,41.4799345,2.1896352,27.3,67,26,1011,20.9,36.7,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-15 12:41:20+02:00,41.4799239,2.1896248,27.3,68,26,1011,20.9,36.7,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-15 12:41:26+02:00,41.4799302,2.1896012,27.3,67,26,1011,20.8,36.7,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-15 12:41:32+02:00,41.4799385,2.1895491,27.3,67,26,1011,20.8,36.5,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-15 12:41:38+02:00,41.4799644,2.1895062,27.2,67,26,1011,20.8,36.5,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-09-15 12:41:41+02:00,41.4799793,2.1895082,27.3,68,27,1011,20.9,36.6,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
